Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2015-03-31,161.08,162.33,160.4,160.5,4255158.0,0.0,1.0,145.66557650702,146.79595874338003,145.05064857044,145.14107914934,4255158.0
2015-03-30,161.31,163.6,161.25,162.67,4138018.0,0.0,1.0,145.87356683851002,147.94442709553002,145.81930849116,147.10342271168003,4138018.0
2015-03-27,160.79,160.9,159.23,160.4,3477826.0,0.0,1.0,145.40332782818,145.50280146498002,143.9926107972,145.05064857044,3477826.0
2015-03-26,159.27,161.25,158.91,160.59,4396024.0,0.0,1.0,144.02878302876002,145.81930849116,143.70323294469,145.22246667036,4396024.0
2015-03-25,163.08,163.08,159.2,159.2,5428730.0,0.0,1.0,147.4741880852,147.4741880852,143.96548162352,143.96548162352,5428730.0
2015-03-24,164.79,164.89,162.9,163.0,4336706.0,0.0,1.0,149.02055098455,149.11098156346,147.31141304317,147.40184362208,4336706.0
2015-03-23,162.77,165.35,162.73,164.63,5929927.0,0.0,1.0,147.19385329058,149.52696222644,147.15768105902,148.8758620583,5929927.0
2015-03-20,160.95,163.0,160.35,162.88,9006417.0,0.0,1.0,145.54801675443997,147.40184362208,145.00543328098,147.29332692738,9006417.0
2015-03-19,159.7,160.92,158.81,159.81,3878559.0,0.0,1.0,144.41763451807,145.52088758076,143.61280236578,144.51710815487,3878559.0
2015-03-18,156.85,160.7,155.8,159.81,5738466.0,0.0,1.0,141.84036301916,145.32194030716002,140.89084194061002,144.51710815487,5738466.0
2015-03-17,156.2,157.29,155.37,156.96,3311792.0,0.0,1.0,141.25256425625,142.23825756636,140.5019904513,141.93983665596,3311792.0
2015-03-16,155.05,157.09,154.8,157.08,3749638.0,0.0,1.0,140.21261259879,142.05739640853997,139.98653615152,142.04835335065002,3749638.0
2015-03-13,157.46,157.52,153.4,154.28,6063970.0,0.0,1.0,142.3919895505,142.44624789785,138.72050804679,139.51629714119,6063970.0
2015-03-12,156.27,158.72,156.27,157.98,4567346.0,0.0,1.0,141.31586566148002,143.53141484476,141.31586566148002,142.86222856083,4567346.0
2015-03-11,158.57,159.14,155.935,156.8,5709290.0,0.0,1.0,143.3957689764,143.91122327618,141.01292322214,141.7951477297,5709290.0
2015-03-10,159.6,160.23,157.81,157.81,4600968.0,0.0,1.0,144.32720393916,144.89691658629,142.70849657668998,142.70849657668998,4600968.0
2015-03-09,158.2,161.15,158.2,160.77,5193874.0,0.0,1.0,143.06117583443,145.72887791225,143.06117583443,145.3852417124,5193874.0
2015-03-06,160.19,161.44,158.06,158.5,4540174.0,0.0,1.0,144.86074435473,145.99112659109,142.93457302396,143.33246757116,4540174.0
2015-03-05,159.86,161.5,159.703,161.18,3791660.0,0.0,1.0,144.56232344433002,146.04538493844,144.42034743544,145.75600708593,3791660.0
2015-03-04,160.54,160.56,158.72,159.42,3633335.0,0.0,1.0,145.17725138091,145.19533749668997,143.53141484476,144.16442889712,3633335.0
2015-03-03,160.27,161.75,160.0,161.03,3234068.0,0.0,1.0,144.93308881785,146.27146138571,144.6889262548,145.62036121756,3234068.0
2015-03-02,161.68,161.89,159.8101,160.48,5917812.0,0.0,1.0,146.20815998047,146.39806419618,144.51719858545,145.12299303356002,5917812.0
2015-02-27,161.05,162.29,160.16,161.94,4410037.0,0.0,1.0,145.63844733335,146.75978651181998,144.83361518105,146.44327948564,4410037.0
2015-02-26,163.74,164.14,159.77,160.87,7110571.0,0.0,1.0,148.071029906,148.43275222164,144.48093592331,145.47567229131002,7110571.0
2015-02-25,164.94,164.96,162.58,162.81,4004559.0,0.0,1.0,149.15619685292,149.1742829687,147.02203519066,147.23002552215002,4004559.0
2015-02-24,162.49,164.99,161.51,164.83,4701626.0,0.0,1.0,146.94064766964,149.20141214237,146.05442799633002,149.05672321612,4701626.0
2015-02-23,164.23,164.4,162.5,162.91,2714434.0,0.0,1.0,148.51413974266,148.66787172681,146.94969072753,147.32045610106002,2714434.0
2015-02-20,163.64,164.34,162.09,163.65,3352781.0,0.0,1.0,147.98059932709998,148.61361337946002,146.578925354,147.98964238499,3352781.0
2015-02-19,162.05,164.49,161.44,163.89,3504269.0,0.0,1.0,146.54275312244,148.74925924782,145.99112659109,148.20667577437,3504269.0
2015-02-18,161.86,162.47,160.64,162.19,4358252.0,0.0,1.0,146.37093502251003,146.92256155386002,145.26768195982,146.66935593291,4358252.0
2015-02-17,159.75,161.41,159.73,160.96,2893590.0,0.0,1.0,144.46284980753,145.96399741742,144.44476369174,145.55705981233,2893590.0
2015-02-13,158.78,160.8,158.64,160.4,3706919.0,0.0,1.0,143.58567319211,145.41237088607,143.45907038163,145.05064857044,3706919.0
2015-02-12,158.72,159.5,158.09,158.52,3333063.0,0.0,1.0,143.53141484476,144.23677336025,142.96170219763002,143.35055368693997,3333063.0
2015-02-11,157.76,159.09,157.17,158.2,3626658.0,0.0,1.0,142.66328128723,143.86600798671998,142.12974087167,143.06117583443,3626658.0
2015-02-10,156.74,158.56,155.08,158.56,4440614.0,0.0,1.0,141.74088938236,143.38672591851002,140.23974177246,143.38672591851002,4440614.0
2015-02-09,156.0,157.5,155.4,155.75,3057502.0,0.0,1.0,141.07170309843,142.42816178207,140.52911962497,140.84562665116002,3057502.0
2015-02-06,157.34,158.08,156.23,156.72,3256440.0,1.1,1.0,142.28347285581,142.95265913973998,141.27969342991997,141.72280326658,3256440.0
2015-02-05,157.29,158.59,157.1501,157.91,5253628.0,0.0,1.0,141.24686177797,142.41426542926,141.12123118504,141.80362351936,5253628.0
2015-02-04,157.21,158.71,156.7,156.96,3678339.0,0.0,1.0,141.17502155328,142.5220257663,140.71704012085,140.95052085111,3678339.0
2015-02-03,154.75,158.6,154.75,158.47,5539406.0,0.0,1.0,138.96593464391,142.42324545735,138.96593464391,142.30650509222,5539406.0
2015-02-02,154.0,154.66,151.51,154.66,4712017.0,0.0,1.0,138.2924325374,138.88511439113,136.05640554378002,138.88511439113,4712017.0
2015-01-30,153.91,155.24,153.04,153.31,6563447.0,0.0,1.0,138.21161228462,139.40595602017,137.43034984106,137.67281059941,6563447.0
2015-01-29,151.38,155.58,149.52,155.48,8320622.0,0.0,1.0,135.93966517865,139.71127697512,134.26937995449,139.62147669425,8320622.0
2015-01-28,154.0,154.53,151.55,151.55,4495633.0,0.0,1.0,138.2924325374,138.768374026,136.09232565611998,136.09232565611998,4495633.0
2015-01-27,154.94,155.09,152.59,153.67,5659568.0,0.0,1.0,139.13655517756,139.27125559887,137.02624857716,137.99609161053002,5659568.0
2015-01-26,158.26,159.46,155.77,156.36,7888037.0,0.0,1.0,142.1179245024,143.19552787282,139.88189750876998,140.4117191659,7888037.0
2015-01-23,155.03,157.6,154.89,155.87,4834447.0,0.0,1.0,139.21737543035,141.52524264866,139.09165503713,139.97169778964,4834447.0
2015-01-22,151.94,155.72,151.76,155.39,6119523.0,0.0,1.0,136.44254675151,139.83699736834,136.28090624595,139.54065644147,6119523.0
2015-01-21,153.03,154.5,151.07,152.09,11896012.0,0.0,1.0,137.42136981298,138.74143394173998,135.66128430796002,136.57724717281,11896012.0
2015-01-20,156.7,157.33,154.03,156.95,8380815.0,0.0,1.0,140.71704012085,141.28278189032,138.31937262166,140.94154082302,8380815.0
2015-01-16,153.82,157.63,153.82,157.14,5756041.0,0.0,1.0,138.13079203183997,141.55218273293002,138.13079203183997,141.11216135667,5756041.0
2015-01-15,156.69,156.97,154.16,154.57,4251698.0,0.0,1.0,140.70806009276,140.95950087919,138.43611298679,138.80429413835,4251698.0
2015-01-14,154.86,156.49,153.74,155.8,4689740.0,0.0,1.0,139.06471495287,140.52845953102,138.05895180713998,139.90883759303,4689740.0
2015-01-13,157.26,159.97,155.68,156.81,4386989.0,0.0,1.0,141.21992169371,143.65350930525,139.80107725598998,140.8158204298,4386989.0
2015-01-12,159.0,159.25,155.76,156.44,4187588.0,0.0,1.0,142.78244658082,143.00694728298998,139.87291748068998,140.48355939059,4187588.0
2015-01-09,158.42,160.34,157.25,159.11,4472701.0,0.0,1.0,142.26160495179,143.98577034446,141.21094166563,142.88122688978,4472701.0
2015-01-08,156.24,159.04399999999998,155.55,158.42,4240585.0,0.0,1.0,140.30395882885,142.8219587044,139.68433689086,142.26160495179,4240585.0
2015-01-07,157.2,157.2,154.03,155.05,4701015.0,0.0,1.0,141.16604152519,141.16604152519,138.31937262166,139.23533548652,4701015.0
2015-01-06,159.67,159.96,155.17,156.07,6145670.0,0.0,1.0,143.38410846264,143.64452927716002,139.34309582356002,140.15129835138,6145670.0
2015-01-05,161.27,161.27,159.19,159.51,4880389.0,0.0,1.0,144.82091295653998,144.82091295653998,142.95306711446997,143.24042801325,4880389.0
2015-01-02,161.31,163.31,161.0,162.06,5525341.0,0.0,1.0,144.85683306888,146.65283868625,144.57845219818998,145.5303351754,5525341.0
